id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,localidad,latitud,longitud
2923899,COLEGIO SAN CRISTOBAL,COLEGIOS DEL NORTE SC,611171,Escuelas del sector privado que combinan diversos niveles de educación,31 a 50 personas,Monterrey                                                                                                     ,25.67377995,-100.3184733
2944985,COLEGIO SAN ELOY OBISPO DE NOYON,COLEGIO SAN ELOY OBISPO DE NOYON ,611171,Escuelas del sector privado que combinan diversos niveles de educación,11 a 30 personas,Ciénega de Flores                                                                                             ,25.96593655,-100.1708672
9270306,COLEGIO SAN FELIPE,COLEGIO SAN FELIPE ,611171,Escuelas del sector privado que combinan diversos niveles de educación,11 a 30 personas,Monterrey                                                                                                     ,25.5768778,-100.2473117
3040302,COLEGIO SAN FELIPE  DE MONTERREY A. C. MONTERREY NUEVO LEON,CONCENSO EDUCATIVO POR MEXICO SC,611171,Escuelas del sector privado que combinan diversos niveles de educación,51 a 100 personas,Monterrey                                                                                                     ,25.64955947,-100.2749651
8411500,COLEGIO SAN GERARDO,,611121,Escuelas de educación primaria del sector privado,6 a 10 personas,Monterrey                                                                                                     ,25.62755831,-100.2968004
3042252,COLEGIO SAN GERARDO,,611171,Escuelas del sector privado que combinan diversos niveles de educación,0 a 5 personas,Monterrey                                                                                                     ,25.62663012,-100.2966323
2995562,COLEGIO SAN GERARDO,,611111,Escuelas de educación preescolar del sector privado,11 a 30 personas,Monterrey                                                                                                     ,25.62761451,-100.2971744
2995573,COLEGIO SAN GERARDO,,611131,Escuelas de educación secundaria general del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.62761649,-100.2973194
3023550,COLEGIO SAN LEONARDO,,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,Cadereyta Jiménez                                                                                             ,25.5875349,-99.99453941
2959879,COLEGIO SAN LUIS,,611171,Escuelas del sector privado que combinan diversos niveles de educación,31 a 50 personas,Monterrey                                                                                                     ,25.76884944,-100.3922827
2925168,COLEGIO SAN MIGUEL,FORMACION Y DESARROLLO EDUCATIVO PARA LA VIDA AC,611171,Escuelas del sector privado que combinan diversos niveles de educación,31 a 50 personas,Guadalupe                                                                                                     ,25.71049966,-100.198832
6365727,COLEGIO SAN PATRICIO,ASOCIACION REGIOMONTANA PARA LA EDUCACION Y LA CULTURA SC,611171,Escuelas del sector privado que combinan diversos niveles de educación,101 a 250 personas,Monterrey                                                                                                     ,25.61776825,-100.2960093
8411104,COLEGIO SAN PATRICIO,ASOCIACION REGIOMONTANA PARA LA EDUCACION Y LA CULTURA SC,611171,Escuelas del sector privado que combinan diversos niveles de educación,101 a 250 personas,Monterrey                                                                                                     ,25.61768205,-100.2943615
6327158,COLEGIO SAN PATRICIO UNIDAD CUMBRES,ASOCIACION REGIOMONTANA PARA LA EDUCACION Y LA CULTURA SC,611171,Escuelas del sector privado que combinan diversos niveles de educación,51 a 100 personas,Monterrey                                                                                                     ,25.72507358,-100.4026924
6372131,COLEGIO SAN PATRICIO UNIDAD SECUNDARIA PREPA,ASOCIACION REGIOMONTANA PARA LA EDUCACION Y LA CULTURA SC,611171,Escuelas del sector privado que combinan diversos niveles de educación,101 a 250 personas,Monterrey                                                                                                     ,25.6248193,-100.3022941
3015909,COLEGIO SANTA CLARA,COLEGIO SANTA CLARA SC,611121,Escuelas de educación primaria del sector privado,6 a 10 personas,Monterrey                                                                                                     ,25.74340154,-100.3922311
2932723,COLEGIO SANTA CLARA DE MONTERREY,,611111,Escuelas de educación preescolar del sector privado,6 a 10 personas,Ciudad General Escobedo                                                                                       ,25.78795561,-100.3171329
2930537,COLEGIO SANTA CLARA DE MONTERREY,COLEGIO SANTA CLARA DE MONTERREY SC,611121,Escuelas de educación primaria del sector privado,11 a 30 personas,Monterrey                                                                                                     ,25.76452333,-100.396378
2932815,COLEGIO SANTA CLARA ELITE,,611171,Escuelas del sector privado que combinan diversos niveles de educación,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.78713152,-100.3161204
6367930,COLEGIO SANTA ENGRACIA,COLEGIO SANTA ENGRACIA ,611171,Escuelas del sector privado que combinan diversos niveles de educación,51 a 100 personas,Monterrey                                                                                                     ,25.73302538,-100.398853
2933396,COLEGIO SANTA ISABEL LA CATOLICA PREESCOLAR,CENTRO CUAUHTEMOC AC,611111,Escuelas de educación preescolar del sector privado,31 a 50 personas,San Nicolás de los Garza                                                                                      ,25.72830902,-100.2950203
2981534,COLEGIO SANTA MARIA,COLEGIO SANTA MARIA ,611121,Escuelas de educación primaria del sector privado,6 a 10 personas,Guadalupe                                                                                                     ,25.66494423,-100.1949008
6367017,COLEGIO SANTA MARIA DIVISION GUADALUPE,COLEGIO SANTA MARIA DIVISION GUADALUPE AC,611171,Escuelas del sector privado que combinan diversos niveles de educación,51 a 100 personas,Guadalupe                                                                                                     ,25.66174874,-100.1963622
8693943,COLEGIO SANTA MARIA DIVISIÓN GUADALUPE,COLEGIO SANTA MARIA DIVISION GUADALUPE AC,611131,Escuelas de educación secundaria general del sector privado,51 a 100 personas,Guadalupe                                                                                                     ,25.66500768,-100.1948719
2933117,COLEGIO SIGLO XXI,,611171,Escuelas del sector privado que combinan diversos niveles de educación,6 a 10 personas,Guadalupe                                                                                                     ,25.66678647,-100.1840701
2985631,COLEGIO SIGLO XXI PREESCOLAR,,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,Guadalupe                                                                                                     ,25.66729751,-100.1839625
3031388,COLEGIO SILVESTRE REVUELTAS,,611111,Escuelas de educación preescolar del sector privado,6 a 10 personas,Monterrey                                                                                                     ,25.68956968,-100.2777749
2976846,COLEGIO SMARTIES,,611111,Escuelas de educación preescolar del sector privado,11 a 30 personas,San Nicolás de los Garza                                                                                      ,25.74992565,-100.3084175
6367924,COLEGIO SOR JUANA INES DE LA CRUZ DE MONTERREY A.C.,COLEGIO SOR JUANA INES DE LA CRUZ DE MONTERREY AC,611171,Escuelas del sector privado que combinan diversos niveles de educación,51 a 100 personas,San Nicolás de los Garza                                                                                      ,25.73580106,-100.3067954
9282467,COLEGIO SUPERIOR DE CIENCIAS VALLE CASTAÑO,COLEGIO SUPERIOR DE CIENCIAS VALLE CASTAÑO ,611171,Escuelas del sector privado que combinan diversos niveles de educación,11 a 30 personas,Ciudad Apodaca                                                                                                ,25.74657314,-100.1649415
8667357,COLEGIO TIRSO DE MOLINA,CENTRO DE ESTUDIOS TIRSO DE MOLINA SC,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.76984954,-100.3989698
3021895,COLEGIO TRIUNFADORES,,611121,Escuelas de educación primaria del sector privado,11 a 30 personas,Monterrey                                                                                                     ,25.70900742,-100.3553415
9282466,COLEGIO UNIVERSITARIO ATENEO,COLEGIO UNIVERSITARIO ATENEO ,611171,Escuelas del sector privado que combinan diversos niveles de educación,11 a 30 personas,Guadalupe                                                                                                     ,25.67246895,-100.2471663
8533029,COLEGIO VALLE DE CASTAÑO,CENTRO DE FORMACION EDUCATIVO Y DE INVESTIGACION JLMB AC,611171,Escuelas del sector privado que combinan diversos niveles de educación,11 a 30 personas,Ciudad Apodaca                                                                                                ,25.74656563,-100.164973
3015755,COLEGIO VANGUARDISTA,,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,Ciudad Benito Juárez                                                                                          ,25.64526112,-100.0907074
3015550,COLEGIO VANGUARDISTA,,611121,Escuelas de educación primaria del sector privado,11 a 30 personas,Ciudad Benito Juárez                                                                                          ,25.65091604,-100.1014584
2984936,COLEGIO VINCENT VAN GOGH,,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,Guadalupe                                                                                                     ,25.67277804,-100.1648254
3027110,COLEGIO WILLIAM JAMES,,611171,Escuelas del sector privado que combinan diversos niveles de educación,11 a 30 personas,Monterrey                                                                                                     ,25.69589966,-100.3608631
8997479,COLEGIO YOLPAQUI,ASOCIACION EDUCATIVA CONTRYCAZ SC,611171,Escuelas del sector privado que combinan diversos niveles de educación,11 a 30 personas,Monterrey                                                                                                     ,25.74133266,-100.4055425
3031454,COLEGIOVASCO DE QUIROGA,,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.68602809,-100.2785392
2964602,COMANDO KARVA MAGA,COMANDO KARVA MAGA SA DE CV,611621,Escuelas de deporte del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.69929756,-100.3626893
2968271,COMBAT TRAINING SYSTEMS,,611621,Escuelas de deporte del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.69608404,-100.3108375
2937307,COMBATE LIBRE ACADEIA,,611621,Escuelas de deporte del sector privado,0 a 5 personas,San Nicolás de los Garza                                                                                      ,25.75301953,-100.2999811
8732082,COMBATERA CLASES MIXTAS DE TAE KWON DO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,Mitras Poniente                                                                                               ,25.77880518,-100.4238881
8303852,COMUNIDAD EDUCATIVA MONTESORI,,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,Mitras Poniente                                                                                               ,25.76049564,-100.4304928
6368453,COMUNIDAD EDUCATIVA TONALLI,COMUNIDAD EDUCATIVA SUNRISE AC,611121,Escuelas de educación primaria del sector privado,101 a 250 personas,Monterrey                                                                                                     ,25.56834119,-100.2440591
2998843,CONAFE,CONSEJO NACIONAL DEL MOMENTO EDUCATIVO ,611122,Escuelas de educación primaria del sector público,0 a 5 personas,Cadereyta Jiménez                                                                                             ,25.58654695,-100.0020513
2995865,CONAFE CONSEJO NACIONAL DEL FOMENTO EDUCATIVO,GOBIERNO ,611172,Escuelas del sector público que combinan diversos niveles de educación,0 a 5 personas,Monterrey                                                                                                     ,25.62928375,-100.2796736
3049514,CONALEP 135 DOCTOR ARROYO,GOBIERNO DEL ESTADO DE NUEVO LEON ,611162,Escuelas de educación media superior del sector público,51 a 100 personas,Doctor Arroyo                                                                                                 ,23.6695516,-100.1870284
8774800,CONALEP BENJAMIN SALINAS WESTRUP TM Y TV CCT 19DPT0017J,SECRETARIA DE EDUCACION PUBLICA ,611162,Escuelas de educación media superior del sector público,101 a 250 personas,Ciudad Benito Juárez                                                                                          ,25.64812369,-100.0729763
8896220,CONALEP CADEREYTA,CONALEP CADEREYTA ,611162,Escuelas de educación media superior del sector público,51 a 100 personas,Cadereyta Jiménez                                                                                             ,25.58609701,-99.99364764
6368398,CONALEP DOCTOR CARLOS CANSECO GONZALEZ,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611162,Escuelas de educación media superior del sector público,101 a 250 personas,Ciudad Apodaca                                                                                                ,25.73237052,-100.1622536
3016454,CONALEP DON BENJAMIN SALINAS WESTRUP UNIDAD BENITO JUAREZ,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611162,Escuelas de educación media superior del sector público,51 a 100 personas,Ciudad Benito Juárez                                                                                          ,25.64809286,-100.0727312
2997564,CONALEP DON CARLOS MALDONADO ELIZONDO,SECRETARIA DE EDUCACION 19DPT0014M ,611162,Escuelas de educación media superior del sector público,31 a 50 personas,Santiago                                                                                                      ,25.36294674,-100.097219
3007650,CONALEP DON HUMBERTO LOBO VILLARREAL,GOBIERNO ,611162,Escuelas de educación media superior del sector público,51 a 100 personas,Ciudad Santa Catarina                                                                                         ,25.66687729,-100.4652692
3047284,CONALEP DON PROTASIO RODRIGUEZ CUELLAR,,611162,Escuelas de educación media superior del sector público,51 a 100 personas,Linares                                                                                                       ,24.85008529,-99.55493261
2985487,CONALEP DON VICTOR GOMEZ GARZA,INSTITUTO EDUCATIVO ,611162,Escuelas de educación media superior del sector público,101 a 250 personas,Guadalupe                                                                                                     ,25.67594335,-100.1728107
2927080,CONALEP EDUARDO MACIAS SANTOS,CONALEP NUEVO LEON ,611162,Escuelas de educación media superior del sector público,51 a 100 personas,Monterrey                                                                                                     ,25.7063094,-100.302281
2918901,CONALEP GUADALUPE 1 LIC RAUL RANGEL FRIAS,SECRETARIA DE EDUCACION PUBLICA CCT 19DPT 0 002H ,611162,Escuelas de educación media superior del sector público,251 y más personas,Guadalupe                                                                                                     ,25.66450161,-100.2141273
3027459,CONALEP JOSE MARIA HERNANDEZ MARTINEZ COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE NUEVOLEON,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE NUEVO LEON ,611162,Escuelas de educación media superior del sector público,101 a 250 personas,San Nicolás de los Garza                                                                                      ,25.74380291,-100.2563375
3031851,CONALEP MONTERREY 1 JOSE ANTONIO PADILLA SEGURA,CONALEP MONTERREY 1 ,611162,Escuelas de educación media superior del sector público,31 a 50 personas,San Nicolás de los Garza                                                                                      ,25.70245312,-100.2650094
2981803,CONALEP NL CAST GUADALUPE,SECRETARIA DE EDUCACION PUBLICA CLAVE DE CENTRO DE TRABAJO 19DPT 00 0 2H ,611162,Escuelas de educación media superior del sector público,31 a 50 personas,Guadalupe                                                                                                     ,25.66539035,-100.213763
7703990,CONALEP NUEVO LEON PLANTEL SAN BERNABE,SECRETARIA DE EDUCACION DEL ESTADO DE NUEVO LEON ,611162,Escuelas de educación media superior del sector público,51 a 100 personas,Monterrey                                                                                                     ,25.76219415,-100.3682979
3035556,CONALEP SAN NICOLAS DE LOS GARZA 1,CONALEP PLANTEL SAN NICOLÁS DE LOS GARZA 1 ,611162,Escuelas de educación media superior del sector público,101 a 250 personas,San Nicolás de los Garza                                                                                      ,25.72835568,-100.2567196
3049517,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,SECRETARIA DE EDUCACION FEDERAL ,611172,Escuelas del sector público que combinan diversos niveles de educación,11 a 30 personas,Doctor Arroyo                                                                                                 ,23.66828483,-100.1862805
3025648,CONSORCIO EDUCATIVO OXFORD,OXFORD CONSTITUCION AC,611171,Escuelas del sector privado que combinan diversos niveles de educación,6 a 10 personas,Monterrey                                                                                                     ,25.67069409,-100.3399237
9037138,CORRAL BOXING,,611621,Escuelas de deporte del sector privado,0 a 5 personas,Ciudad Santa Catarina                                                                                         ,25.69437199,-100.4556989
8505186,CRAUDES,,611621,Escuelas de deporte del sector privado,0 a 5 personas,San Pedro Garza García                                                                                        ,25.65691087,-100.3570979
2959944,CREADORES DE FUT BOL 7,CREADORES DE FUT BOL 7 SA DE CV,611621,Escuelas de deporte del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.76591026,-100.3963751
8369006,CRECEK CENTRO DE ATENCION ESPECIAL Y PSICOPEDAGOGICO INFANTIL,,611181,Escuelas del sector privado de educación para necesidades especiales,0 a 5 personas,Ciudad Santa Catarina                                                                                         ,25.69234627,-100.4486567
3025042,CRECER GUARDERIA,,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,San Nicolás de los Garza                                                                                      ,25.76658744,-100.2727957
2999316,CRECIENDO JUNTOS,CENTRO DE APRENDIZAJE CREC SC,611171,Escuelas del sector privado que combinan diversos niveles de educación,6 a 10 personas,Ciudad de Allende                                                                                             ,25.28118887,-100.0230525
3004141,CRISTOBAL COLON,JARDÍN DE NIÑOS ,611111,Escuelas de educación preescolar del sector privado,11 a 30 personas,Monterrey                                                                                                     ,25.73759717,-100.3531629
7636088,CTM CADEREYTA,CTM CADEREYTA ,611172,Escuelas del sector público que combinan diversos niveles de educación,0 a 5 personas,Cadereyta Jiménez                                                                                             ,25.58408721,-99.99567053
3004273,CUAUHTEMOC,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Guadalupe                                                                                                     ,25.70545126,-100.2456886
6214108,CUMBRES KICKBOXING FITNESS,CUMBRES KICKBOXING FITNESS ,611621,Escuelas de deporte del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.71254256,-100.3783017
8667367,CUMBRES TAE KWON DO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.76072245,-100.3913089
8506557,CYPRESS COUNTRY,EDUCATION ASSOCIATION AC,611121,Escuelas de educación primaria del sector privado,11 a 30 personas,Monterrey                                                                                                     ,25.51705253,-100.2090047
2950487,DALILA GUTIEREZ LOBATOS,SECRETARIA DE EDUCACION DEL ESTADO DE NUEVO LEON ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.79532126,-100.4166284
3052618,DANCE GYMNASTICS,,611621,Escuelas de deporte del sector privado,0 a 5 personas,Ciudad Apodaca                                                                                                ,25.78779481,-100.2632116
3041590,DAYCARELAND,DAYCARELAND KINDER SC,611111,Escuelas de educación preescolar del sector privado,11 a 30 personas,Monterrey                                                                                                     ,25.62105123,-100.2867367
8626860,DEFENSA PERSONAL FIGTHER,,611621,Escuelas de deporte del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.72432046,-100.3659708
7787160,DEPARTAMENTO TECNICO,DEPARTAMENTO TECNICO DE EDUCACION SECUNDARIA DE LA SECRETARIA DE EDUCACION ,611172,Escuelas del sector público que combinan diversos niveles de educación,11 a 30 personas,Monterrey                                                                                                     ,25.72059831,-100.3532403
7636901,DESARROLLO CULTURAL SANTUIAGO A . C,DESARROLLO CULTURAL SANTIAGO A . C ,611161,Escuelas de educación media superior del sector privado,6 a 10 personas,Cadereyta Jiménez                                                                                             ,25.5899116,-99.99494604
2995068,DESARROLLO INTEGRAL MULTISENSORIAL DE EDUCACION ESPECIALIZADA SC,DESARROLLO INTEGRAL MULTISENSORIAL DE EDUCACION ESPECIALIZADA SC,611181,Escuelas del sector privado de educación para necesidades especiales,6 a 10 personas,Monterrey                                                                                                     ,25.6325084,-100.2743478
3010331,DESCUBRIMIENTO AMERICA ESCUELA PRIMARIA,GOBIERNO ESTATAL ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.70901977,-100.3308364
8997005,DHARMA,,611621,Escuelas de deporte del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.71311004,-100.3748047
8778421,DIF,GOBIERNO MUNICIPAL DE APODACA ,611182,Escuelas del sector público de educación para necesidades especiales,0 a 5 personas,Ciudad Apodaca                                                                                                ,25.70837031,-100.1548796
3006978,DIF 3 ELENITA H CANAVATI,DEPENDENCIA DE GOBIERNO ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,San Nicolás de los Garza                                                                                      ,25.74914859,-100.2769015
2954293,DIF GARCÍA SAN JOSÉ,MUNICIPIO DE GARCÍA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,San José                                                                                                      ,25.79513519,-100.4642624
8391527,DINASTIA GIMNASTICA,,611621,Escuelas de deporte del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.71020333,-100.3615852
3028551,DISCOVERY CENTER,ENTRENAMIENTO EMPRESARIAL SA,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,San Pedro Garza García                                                                                        ,25.65360034,-100.3378294
9282500,DIVISION DE EDUCACION Y HUMANIDDES   UDEM,DIVISION DE EDUCACION Y HUMANIDADES  UDEM ,611171,Escuelas del sector privado que combinan diversos niveles de educación,11 a 30 personas,San Pedro Garza García                                                                                        ,25.66063017,-100.4186426
3027121,DORADOS NATACION,ORGANIZACION DEPORTIVA ACUATICA DORADOS AC,611621,Escuelas de deporte del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.69933017,-100.3671854
7334841,DOYANG TAE KWON DOO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,Ciudad General Escobedo                                                                                       ,25.76419689,-100.3205544
7657602,DUQUES TAE KWONDO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,Guadalupe                                                                                                     ,25.70859047,-100.2095452
3053707,EAGLE COLLEGE MONTERREY,CENTRO ENSEÑANZA ACERO AC,611171,Escuelas del sector privado que combinan diversos niveles de educación,11 a 30 personas,Ciudad Apodaca                                                                                                ,25.75968479,-100.2383221
9030455,ECOES SECUNDARIA 2 TURNO MATUTINO,SECRETARIA DE EDUCACION PUBLICA ,611132,Escuelas de educación secundaria general del sector público,0 a 5 personas,Guadalupe                                                                                                     ,25.68423582,-100.2425369
9030456,ECOES SECUNDARIA 2 TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA ,611132,Escuelas de educación secundaria general del sector público,0 a 5 personas,Guadalupe                                                                                                     ,25.68423582,-100.2425369
3030702,EDIFICIO DE LA PREPARATORIA NO 13,UNIVERSIDAD AUTONOMA DE NUEVO LEON ,611162,Escuelas de educación media superior del sector público,0 a 5 personas,Ciudad de Allende                                                                                             ,25.27996152,-100.0215627
9145982,EDUCACION ESPECIAL USAER X XXII I,SECRETARIA DE EDUCACION PUBLICA ,611182,Escuelas del sector público de educación para necesidades especiales,6 a 10 personas,Ciudad Sabinas Hidalgo                                                                                        ,26.51109834,-100.206144
7656997,EDUCACION INICIAL,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Guadalupe                                                                                                     ,25.67025162,-100.222652
7658263,EDUCACION INICIAL,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,San Nicolás de los Garza                                                                                      ,25.71307093,-100.2623293
9197759,EDUCACIÓN INICIAL NO ESCOLARIZADA,SECRETARIA DE EDUCACION PUBLICA ,611172,Escuelas del sector público que combinan diversos niveles de educación,0 a 5 personas,Jardines de la Silla (Jardines)                                                                               ,25.62512092,-100.1811136
7637402,EDUCACION INICIAL NO ESCOLARIZADA CONAFE,,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Ciudad Benito Juárez                                                                                          ,25.66905467,-100.0796527
2978794,EDUCACION Y DESARROLLO CULTURAL DE MONTERREY,EDUCACION Y DESRROLLO  CULTURAL DE MONTERREY SA DE CV,611171,Escuelas del sector privado que combinan diversos niveles de educación,11 a 30 personas,Guadalupe                                                                                                     ,25.70907564,-100.2226244
3022707,EDUCAFILLE INSTITUTO,EDUCAFILLE INSTITUTO SC,611111,Escuelas de educación preescolar del sector privado,11 a 30 personas,Monterrey                                                                                                     ,25.70826058,-100.3650119
3039551,EDUCRECE,EDUCRECE SC,611111,Escuelas de educación preescolar del sector privado,6 a 10 personas,Monterrey                                                                                                     ,25.64470223,-100.2958788
6368099,EFFETA ABP,EFFETA ABP ,611181,Escuelas del sector privado de educación para necesidades especiales,31 a 50 personas,Monterrey                                                                                                     ,25.67558425,-100.3377762
3007129,EL CLUB ESCUELA DE BOXEO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,San Nicolás de los Garza                                                                                      ,25.74095342,-100.2712813
8413253,EL NARANJO JUGATORIO EDUCATIVO,EL NARANJO JUGATORIO EDUCATIVO ,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.73328929,-100.3999447
3018304,ELIA MORA CERVANTES TURNO VESPERTINO,SEP ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Arboledas de San Roque                                                                                        ,25.61923908,-100.1400543
3040990,ENSEÑANZXA DEPORTIVA KARATE,,611621,Escuelas de deporte del sector privado,0 a 5 personas,Montemorelos                                                                                                  ,25.18873587,-99.83539667
2994706,EPIC,AUPAIR SA DE CV,611171,Escuelas del sector privado que combinan diversos niveles de educación,0 a 5 personas,Monterrey                                                                                                     ,25.64793309,-100.2903893
3032336,ESC EPIFANIO LEAL CANTU,EL GOBIERNO ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,China                                                                                                         ,25.70130146,-99.22893155
2950513,ESC PRIM CARLOS MONTEMAYOR TREVIÑO,SECRETARIA DE EDUACION DEL ESTADO DE NUEVO LEON ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.79307559,-100.4136776
3050674,ESC PRIM CESAREO RAMIREZ TM,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.7474173,-100.3692745
3050667,ESC PRIM PROFA ELENA GARZA LOZANO,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.7483991,-100.3643111
2934613,ESC PRIMARIA FEDERAL PROFR FRANKLIN WESTRUP LEAL,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.78674332,-100.3222252
2924268,ESC PRIMARIA JOSE A LA TORRE GAMEZ 19ER044SM,SECRETARÍA DE EDUCACIÓN ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Hidalgo                                                                                                       ,25.97149672,-100.456332
2971917,ESC PRIMARIA JUAN IGNACIO RAMON,ESC PRIMARIA JUAN IGNACIO RAMON ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.70684314,-100.2923205
2982270,ESC PRIMARIA LUIS TIJERINA ALMAGUER TURNO MATUTINO,ESC. PRIMARIA LUIS TIJERINA ALMAGUER TURNO MATUTINO 19DPR0120H ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Guadalupe                                                                                                     ,25.65995967,-100.2330699
2947618,ESC PRIMARIA MIGEL NEGRETE,ESC PRIMARIA MIGEL NEGRETE ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Ciudad Apodaca                                                                                                ,25.79857085,-100.2687925
3028834,ESC PROFR MIGUEL VALDEZ GALLARDO,GOBIERNO DEL ESTADO DE NL ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Santiago                                                                                                      ,25.37180426,-100.1153857
2916307,ESC SEC 18 CINCUENTENARIO DE LA EXPROPIACION PETROLERA,SECRETARIA DE EDUCACION PUBLICA ,611132,Escuelas de educación secundaria general del sector público,31 a 50 personas,Guadalupe                                                                                                     ,25.67511047,-100.2351731
2947599,ESC SEC NO.10 MIGUEL GRANADOS CHAPA,SEP GOBIERNO DEL ESTADO ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Ciudad Apodaca                                                                                                ,25.79599439,-100.2648845
7526831,ESC SEC TEC 87 MARIANO ARISTA,SECRETARIA DE EDUCACION PUBLICA ,611142,Escuelas de educación secundaria técnica del sector público,31 a 50 personas,Ciudad General Escobedo                                                                                       ,25.80662388,-100.267965
2934680,ESC SEC TECN 95 PROFESOR JOSE JUAN VILLAREAL,,611142,Escuelas de educación secundaria técnica del sector público,31 a 50 personas,Ciudad General Escobedo                                                                                       ,25.79843986,-100.3359417
2986353,ESC SEC TECNICA 45 ALFONSO REYES TMDST0045C,SECRETARIA DE EDUCACION PUBLICA 19DST0045C ,611142,Escuelas de educación secundaria técnica del sector público,51 a 100 personas,Guadalupe                                                                                                     ,25.65719526,-100.194366
2920699,ESC SEC TECNICA 45 ALFONSO REYES TV,SECRETARIA DE EDUCACION PUBLICA 19DST0045C ,611142,Escuelas de educación secundaria técnica del sector público,51 a 100 personas,Guadalupe                                                                                                     ,25.65715757,-100.1943062
3046383,ESC SECUNDARIA FEDERAL NO. 53 EDUARDO AGUIRRE PEQUEÑO,SECRETARIA DE EDUCACION PUBLICA SEP ,611132,Escuelas de educación secundaria general del sector público,31 a 50 personas,Hualahuises                                                                                                   ,24.87865885,-99.67609074
2984830,ESC SECUNDARIA NOCTURNA # 8 PROFR GERMAN ALMARAZ VILLALOBOS,SECRETARÍA DE EDUCACIÓN ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Guadalupe                                                                                                     ,25.66512602,-100.1407788
8731241,ESC SECUNDARIA TEC 126 PROFESOR JOSE JUAN ALMAGUER MARROQUIN,SECRETARIA DE EDUCACION PUBLICA ,611142,Escuelas de educación secundaria técnica del sector público,31 a 50 personas,García                                                                                                        ,25.79815736,-100.5734442
